-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 08/15/1994 through 08/15/2024 
Location: Latitude  40.7417   Longitude 22.8516 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 233.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,WS10M,WD10M,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF
2018,8,7,27.99,11.84,1.58,137.19,7.7,1.78
2018,8,8,28.4,12.45,1.77,125.69,7.16,1.87
2018,8,9,27.79,11.84,2.88,109.44,8.27,1.69
2018,8,10,26.73,10.38,3.19,96.69,8.25,1.71
2018,8,11,25.75,9.58,2.91,124.56,9.15,1.44
2018,8,12,26.01,10.19,2.31,122.19,8.2,1.69
2018,8,13,26.31,10.62,2.23,132.88,9.21,1.28
2018,8,14,26.12,11.66,2.15,137.62,5.14,2.35
2018,8,15,26.4,11.66,1.76,144.0,4.07,2.78
2018,8,16,27.34,10.13,2.6,165.88,1.88,3.42
2018,8,17,28.48,9.58,2.13,140.88,6.81,1.85
2018,8,18,29.28,9.52,1.99,130.5,8.06,1.55
2018,8,19,28.91,9.34,3.48,54.62,7.55,1.78
2018,8,20,28.06,10.07,2.38,102.62,6.51,1.93
2018,8,21,26.51,9.22,2.38,112.56,8.97,1.21
2018,8,22,27.07,8.42,2.84,101.75,9.25,1.07
2018,8,23,27.3,8.24,2.91,108.62,9.0,1.15
2018,8,24,26.58,10.25,2.62,135.44,7.82,1.49
2018,8,25,26.48,11.84,2.51,136.19,7.36,1.6
2018,8,26,27.01,11.66,1.95,154.31,5.56,2.03
2018,8,27,24.95,12.7,2.02,153.56,0.61,1.28
2018,8,28,26.01,11.47,2.96,137.62,3.88,2.48
2018,8,29,27.22,10.44,2.26,253.69,7.51,1.5
2018,8,30,27.32,10.31,1.88,148.81,7.43,1.57
2018,8,31,27.65,10.74,1.82,127.62,7.19,1.55
2018,9,1,27.82,9.46,1.6,121.31,6.68,1.74
2018,9,2,28.26,8.36,1.99,131.94,7.61,1.37
2018,9,3,27.55,9.7,2.8,139.19,7.42,1.42
2018,9,4,26.92,11.23,1.57,245.56,8.07,1.37
2018,9,5,25.74,9.4,3.83,320.75,6.37,2.07
2018,9,6,24.6,9.16,3.32,314.56,7.68,1.45
2018,9,7,25.21,9.64,2.11,270.19,7.03,1.55
2018,9,8,24.83,9.95,1.97,235.12,2.36,2.47
2018,9,9,25.17,8.85,3.77,326.0,7.27,1.45
2018,9,10,24.73,7.69,3.54,305.12,8.99,0.9
2018,9,11,24.14,7.57,3.54,233.0,5.52,2.05
2018,9,12,23.45,8.0,2.93,136.81,7.67,1.28
2018,9,13,22.89,9.28,2.56,184.5,6.09,1.81
2018,9,14,23.65,9.7,1.98,229.38,6.86,1.51
2018,9,15,24.62,10.8,1.73,201.75,6.95,1.5
2018,9,16,24.94,8.61,3.03,315.94,8.32,1.0
2018,9,17,23.58,10.01,2.34,105.19,6.05,1.76
2018,9,18,22.76,9.95,2.47,116.69,4.49,2.23
2018,9,19,22.16,8.91,2.37,116.31,7.13,1.45
2018,9,20,22.48,7.81,1.8,109.44,7.91,1.07
2018,9,21,22.66,8.54,1.91,115.56,8.96,0.78
2018,9,22,23.69,8.85,1.48,163.5,8.22,0.99
2018,9,23,24.81,9.22,2.04,216.81,8.14,0.98
2018,9,24,24.37,9.16,3.2,189.38,8.4,0.86
2018,9,25,17.3,4.94,4.58,176.88,2.14,1.69
2018,9,26,15.24,3.78,5.9,53.69,4.03,1.46
2018,9,27,14.86,3.23,5.41,53.56,7.58,1.06
2018,9,28,16.01,4.27,3.64,64.06,1.5,2.22
2018,9,29,17.28,8.97,3.26,42.31,0.83,1.49
2018,9,30,15.81,8.61,5.44,29.62,0.52,0.86
2018,10,1,17.89,8.79,3.13,189.69,5.89,1.55
2018,10,2,19.3,9.95,2.2,127.44,3.96,2.28
2018,10,3,19.05,10.13,1.48,128.25,2.07,2.37
2018,10,4,19.0,8.67,1.84,155.94,2.04,1.95
2018,10,5,17.29,7.14,3.03,111.25,0.93,1.28
2018,10,6,16.2,7.02,2.59,102.25,3.9,1.68
2018,10,7,16.68,7.2,2.07,110.94,7.72,0.86
2018,10,8,17.94,7.93,2.02,104.69,6.35,1.13
2018,10,9,17.92,8.24,2.07,95.0,4.74,1.67
2018,10,10,17.19,6.29,2.65,78.19,7.98,0.8
2018,10,11,18.19,7.45,2.03,71.56,7.46,0.88
2018,10,12,18.39,7.51,2.83,55.31,2.48,1.68
2018,10,13,18.74,7.2,2.94,107.88,4.88,1.54
2018,10,14,17.57,7.39,2.29,94.56,2.83,1.64
2018,10,15,18.14,7.2,2.43,97.31,4.95,1.35
2018,10,16,18.29,7.39,1.66,96.88,6.25,1.1
2018,10,17,18.23,7.14,2.19,190.5,6.71,0.93
2018,10,18,17.76,8.0,1.64,222.62,4.76,1.43
2018,10,19,17.94,8.67,1.59,144.62,4.62,1.45
2018,10,20,17.51,8.54,2.0,234.94,2.08,1.45
2018,10,21,15.47,7.32,2.0,158.31,0.73,1.42
2018,10,22,15.37,7.75,3.68,92.0,0.6,0.93
2018,10,23,15.4,7.2,3.52,87.12,0.8,1.36
2018,10,24,15.43,5.74,3.73,306.62,7.19,0.75
2018,10,25,11.55,3.42,6.62,327.31,8.75,0.48
2018,10,26,13.7,4.15,2.48,240.06,8.31,0.49
2018,10,27,15.93,9.03,2.73,112.12,7.66,0.57
2018,10,28,17.51,10.8,3.95,131.88,2.76,1.33
2018,10,29,17.55,10.31,3.77,137.62,1.04,1.66
2018,10,30,17.44,10.44,3.8,124.81,0.76,1.14
2018,10,31,17.95,10.01,1.76,137.44,5.54,1.02
2018,11,1,18.88,9.28,1.3,86.12,0.82,1.66
2018,11,2,17.86,7.87,2.31,89.81,3.37,1.66
2018,11,3,15.48,7.2,2.91,94.06,1.81,2.09
2018,11,4,13.64,6.9,2.69,85.81,4.14,1.49
2018,11,5,14.09,7.14,2.3,89.56,2.0,1.9
2018,11,6,13.87,7.08,2.55,84.12,6.53,0.73
2018,11,7,13.59,7.2,2.7,106.75,1.03,1.21
2018,11,8,12.57,6.84,2.24,113.94,0.74,1.08
2018,11,9,12.59,6.47,2.03,90.12,3.53,1.25
2018,11,10,11.89,6.16,2.15,97.81,2.6,1.24
2018,11,11,13.03,6.41,1.34,97.5,3.85,1.0
2018,11,12,12.47,5.68,1.79,138.31,6.35,0.7
2018,11,13,11.72,6.29,2.84,88.62,4.41,1.09
2018,11,14,11.34,6.16,1.74,173.12,5.29,0.84
2018,11,15,11.01,5.0,3.17,180.88,3.73,1.32
2018,11,16,9.24,4.64,3.69,107.75,0.81,0.98
2018,11,17,6.56,3.91,5.62,82.81,0.68,0.98
2018,11,18,7.32,5.68,5.59,61.69,0.32,0.43
2018,11,19,8.73,5.55,3.66,218.94,3.48,1.19
2018,11,20,11.76,8.36,4.6,103.38,0.38,0.6
2018,11,21,14.02,8.85,4.27,230.44,0.68,0.95
2018,11,22,10.05,6.04,3.8,195.5,1.02,1.06
2018,11,23,9.96,5.86,2.16,108.5,3.29,0.98
2018,11,24,8.76,5.49,2.58,122.25,1.19,0.8
2018,11,25,10.33,7.08,2.79,132.81,0.52,0.91
2018,11,26,14.63,9.16,4.55,178.69,1.74,1.09
2018,11,27,14.23,9.28,4.16,173.81,0.35,0.49
2018,11,28,10.07,6.9,3.2,129.75,1.39,0.95
2018,11,29,4.61,3.42,4.73,62.25,0.56,0.87
2018,11,30,3.38,2.93,2.3,88.62,2.05,1.06
2018,12,1,4.6,4.33,1.45,98.0,1.56,1.55
2018,12,2,6.06,4.58,2.02,41.0,2.82,1.12
2018,12,3,6.38,4.52,1.44,109.75,6.13,0.54
2018,12,4,7.18,4.76,1.84,100.06,1.42,1.18
2018,12,5,8.13,4.94,5.17,337.5,3.63,0.83
2018,12,6,5.02,3.78,2.3,177.75,5.72,0.62
2018,12,7,5.16,4.15,1.18,184.38,5.84,0.56
2018,12,8,5.3,4.58,1.5,202.31,1.38,1.12
2018,12,9,7.09,4.88,3.45,272.81,4.46,0.73
2018,12,10,6.03,5.0,4.98,243.94,0.67,0.81
2018,12,11,3.68,3.66,5.45,324.5,2.81,1.2
2018,12,12,2.62,2.99,3.49,333.62,6.65,0.47
2018,12,13,3.39,3.91,2.4,103.12,0.5,0.68
2018,12,14,7.15,6.16,3.54,110.88,0.39,0.55
2018,12,15,10.2,7.81,3.27,123.19,0.37,0.56
2018,12,16,7.33,6.04,4.05,252.31,0.68,0.57
2018,12,17,2.76,3.66,3.84,229.62,1.25,1.05
2018,12,18,4.41,4.76,3.38,202.5,0.36,0.5
2018,12,19,3.0,3.48,2.5,320.25,4.76,0.68
2018,12,20,3.65,4.33,1.45,86.5,3.51,0.98
2018,12,21,5.79,4.94,1.26,197.62,1.68,1.18
2018,12,22,5.88,5.07,2.64,314.94,0.81,1.47
2018,12,23,7.65,5.43,4.16,321.81,6.27,0.48
2018,12,24,9.42,5.98,2.77,295.62,2.3,1.13
2018,12,25,3.88,3.36,6.12,340.69,4.61,0.72
2018,12,26,0.9,2.81,3.92,337.19,6.01,0.56
2018,12,27,2.97,3.3,3.24,335.19,6.08,0.52
2018,12,28,3.01,3.6,2.8,321.06,6.07,0.51
2018,12,29,5.27,4.09,5.33,330.88,5.66,0.59
2018,12,30,3.88,3.78,1.78,266.94,2.86,1.03
2018,12,31,3.28,3.85,3.34,136.94,1.64,1.06
2019,1,1,3.64,3.48,4.02,45.56,2.76,0.97
2019,1,2,2.48,3.11,2.8,280.31,5.69,0.61
2019,1,3,1.94,3.91,4.71,141.88,0.28,0.29
2019,1,4,0.12,3.3,4.66,150.69,0.5,0.57
2019,1,5,-1.35,2.93,4.18,145.62,0.58,0.62
2019,1,6,-0.86,2.75,5.44,325.56,1.08,1.02
2019,1,7,-1.21,2.62,4.16,218.56,1.86,1.23
2019,1,8,-2.88,1.95,2.89,311.5,4.66,0.76
2019,1,9,1.53,3.91,2.9,150.38,0.27,0.35
2019,1,10,5.4,5.92,2.41,186.5,0.4,0.62
2019,1,11,1.87,3.78,4.34,327.12,2.26,0.81
2019,1,12,0.32,3.23,3.66,279.75,1.0,0.9
2019,1,13,-0.57,2.81,3.68,325.75,5.34,0.78
2019,1,14,1.28,3.3,2.49,334.38,1.02,1.17
2019,1,15,0.98,2.87,7.57,333.12,5.32,0.89
2019,1,16,1.62,2.93,4.96,306.69,5.9,0.7
2019,1,17,3.57,3.6,2.7,293.0,5.94,0.72
2019,1,18,3.99,4.09,2.0,336.12,0.71,1.53
2019,1,19,6.3,5.55,2.23,174.56,1.34,1.38
2019,1,20,8.52,6.23,2.48,127.81,1.57,1.31
2019,1,21,6.47,5.49,3.15,179.62,4.44,1.05
2019,1,22,7.6,6.29,5.77,105.5,0.54,0.65
2019,1,23,9.48,7.26,5.93,158.31,0.37,0.62
2019,1,24,9.28,6.29,3.26,182.94,4.58,1.11
2019,1,25,9.84,7.2,7.05,159.56,0.35,0.53
2019,1,26,5.08,5.25,5.09,224.19,0.49,0.86
2019,1,27,3.81,3.66,2.9,252.25,6.7,0.61
2019,1,28,7.01,5.74,2.79,156.94,0.53,1.09
2019,1,29,8.37,7.02,3.75,135.56,0.8,1.28
2019,1,30,9.44,6.71,4.67,186.56,0.73,1.03
2019,1,31,5.37,5.07,3.02,193.19,0.77,1.17
2019,2,1,7.23,5.31,2.45,223.81,3.51,1.54
2019,2,2,9.46,7.08,2.56,143.44,1.43,1.98
2019,2,3,11.55,8.24,5.13,124.88,0.68,1.28
2019,2,4,11.86,8.42,3.2,105.31,0.62,1.19
2019,2,5,10.01,6.65,4.24,69.0,4.51,1.16
2019,2,6,6.9,5.19,4.89,68.38,0.41,0.46
2019,2,7,6.1,4.33,2.89,88.31,1.48,1.5
2019,2,8,5.71,4.15,1.72,132.12,1.36,1.14
2019,2,9,5.63,4.27,1.3,149.25,3.22,1.48
2019,2,10,6.23,4.82,2.02,253.5,6.27,1.0
2019,2,11,9.2,6.1,2.7,210.12,1.66,1.97
2019,2,12,6.87,4.58,6.44,308.62,3.9,1.23
2019,2,13,3.12,3.36,5.53,131.69,1.65,2.01
2019,2,14,4.04,3.42,4.22,332.44,7.71,0.69
2019,2,15,3.69,3.78,4.44,152.94,1.11,1.69
2019,2,16,4.53,3.54,2.64,60.38,7.35,0.79
2019,2,17,6.12,3.85,1.8,242.5,7.53,0.79
2019,2,18,7.93,4.52,2.02,267.25,8.1,0.66
2019,2,19,8.87,5.31,1.77,132.81,8.03,0.67
2019,2,20,9.15,5.43,2.43,252.44,7.8,0.77
2019,2,21,8.27,4.27,3.65,333.62,7.36,0.84
2019,2,22,6.85,4.52,3.91,320.44,2.7,1.54
2019,2,23,1.58,3.23,7.27,107.44,0.94,1.01
2019,2,24,-0.63,2.44,4.42,61.81,0.69,1.36
2019,2,25,1.03,2.87,4.2,70.0,0.99,1.2
2019,2,26,4.87,3.48,5.41,325.5,6.51,1.19
2019,2,27,5.87,4.03,2.75,204.06,5.18,1.27
2019,2,28,6.26,4.03,3.78,298.5,8.11,0.9
2019,3,1,9.59,4.76,3.84,310.25,6.31,1.53
2019,3,2,9.55,5.8,2.38,108.31,1.8,2.12
2019,3,3,8.37,4.88,0.91,146.62,4.76,1.71
2019,3,4,7.88,4.7,1.94,264.94,8.17,0.86
2019,3,5,10.87,5.74,1.92,240.12,3.72,2.45
2019,3,6,12.41,6.41,2.52,249.69,8.38,0.83
2019,3,7,12.01,7.32,2.31,103.56,6.61,1.28
2019,3,8,11.6,7.02,1.79,96.12,2.96,2.22
2019,3,9,12.19,6.23,1.95,250.62,5.0,1.5
2019,3,10,12.65,6.23,3.26,263.38,8.19,0.93
2019,3,11,13.56,6.59,3.23,261.19,4.77,2.01
2019,3,12,8.82,5.8,4.84,172.88,0.72,1.34
2019,3,13,6.99,4.21,3.66,75.62,4.43,1.75
2019,3,14,6.14,4.88,2.55,124.5,0.93,1.6
2019,3,15,7.38,4.39,3.57,325.06,4.16,2.19
2019,3,16,10.83,5.19,3.04,280.0,6.39,1.8
2019,3,17,12.9,5.92,2.73,236.38,8.88,0.84
2019,3,18,12.5,7.26,2.77,99.75,9.39,0.71
2019,3,19,13.19,7.57,1.97,119.81,7.04,1.41
2019,3,20,13.4,7.39,2.53,113.56,4.49,2.35
2019,3,21,11.66,6.04,3.49,94.31,4.86,1.91
2019,3,22,10.99,5.55,2.17,117.56,4.65,2.07
2019,3,23,12.14,5.62,2.34,156.81,8.01,1.15
2019,3,24,11.17,5.49,2.44,126.56,8.26,1.16
2019,3,25,11.17,5.62,2.74,148.19,8.25,1.2
2019,3,26,11.37,6.16,2.3,156.75,1.71,3.08
2019,3,27,10.55,6.29,2.43,79.81,2.28,2.52
2019,3,28,9.59,5.0,5.64,85.12,1.04,1.94
2019,3,29,9.33,3.97,4.15,70.81,9.28,0.98
2019,3,30,9.68,4.46,3.3,66.56,8.78,1.2
2019,3,31,11.5,5.19,2.62,159.69,9.77,0.86
2019,4,1,13.35,5.49,1.68,160.56,9.77,0.85
2019,4,2,13.21,5.68,3.11,96.44,6.7,1.83
2019,4,3,10.18,4.64,3.57,116.06,2.86,3.22
2019,4,4,10.15,5.19,3.44,120.69,3.82,2.44
2019,4,5,10.61,6.16,4.27,112.94,0.92,1.81
2019,4,6,11.98,6.9,3.95,82.0,1.09,2.29
2019,4,7,12.5,7.32,2.41,111.81,2.05,2.46
2019,4,8,11.62,7.63,2.42,197.38,0.88,1.84
2019,4,9,11.68,7.08,4.24,319.06,1.15,2.36
2019,4,10,14.21,7.57,2.15,265.19,1.9,2.79
2019,4,11,14.53,6.53,3.49,247.62,6.47,2.12
2019,4,12,13.76,7.2,1.78,164.5,2.75,2.08
2019,4,13,13.34,7.26,1.5,233.56,5.52,2.31
2019,4,14,11.91,7.2,2.04,91.38,2.06,2.49
2019,4,15,10.51,6.65,3.91,83.75,1.05,1.91
2019,4,16,10.9,6.35,2.05,143.69,4.33,2.66
2019,4,17,12.55,5.13,3.23,269.56,8.15,1.61
2019,4,18,11.17,5.86,2.09,82.25,3.6,2.8
2019,4,19,12.84,5.92,1.52,241.06,8.48,1.55
2019,4,20,10.41,6.1,3.11,125.25,3.52,2.82
2019,4,21,11.51,5.25,1.98,208.38,4.03,3.6
2019,4,22,13.0,5.86,3.58,148.81,5.81,2.42
2019,4,23,12.48,6.77,5.48,105.31,1.01,2.47
2019,4,24,13.27,6.96,3.34,105.31,1.99,3.7
2019,4,25,14.71,8.0,1.88,112.44,1.6,3.45
2019,4,26,17.69,8.67,1.82,120.75,5.99,2.6
2019,4,27,17.69,8.73,2.42,128.88,2.86,3.12
2019,4,28,16.9,6.47,3.06,262.75,9.75,1.34
2019,4,29,17.17,6.65,2.27,172.88,9.31,1.5
2019,4,30,17.15,6.53,3.13,252.5,6.46,2.32
2019,5,1,14.37,6.04,3.46,269.12,3.21,3.5
2019,5,2,16.73,6.35,3.75,310.0,6.8,2.27
2019,5,3,16.82,6.47,2.8,232.88,6.67,2.53
2019,5,4,16.26,7.63,3.34,123.19,1.11,2.39
2019,5,5,16.91,9.77,5.04,140.38,1.73,2.39
2019,5,6,16.64,7.14,3.89,248.19,5.96,2.26
2019,5,7,12.98,5.55,6.78,320.88,4.65,2.87
2019,5,8,12.92,5.0,3.38,275.62,9.64,1.34
2019,5,9,13.32,6.77,3.1,135.44,1.99,2.75
2019,5,10,16.89,7.57,1.49,249.44,6.11,2.93
2019,5,11,17.85,6.65,2.88,280.38,9.75,1.4
2019,5,12,17.8,8.18,4.57,122.62,4.1,3.41
2019,5,13,16.74,8.54,4.46,101.56,1.01,1.76
2019,5,14,17.65,9.28,5.27,106.81,1.97,2.61
2019,5,15,18.1,8.67,2.05,192.69,5.67,2.51
2019,5,16,17.34,8.48,1.84,116.5,2.78,2.82
2019,5,17,18.59,8.3,1.67,213.0,7.26,2.24
2019,5,18,19.66,7.93,2.88,247.12,7.83,2.35
2019,5,19,19.42,9.22,5.2,119.56,3.11,3.8
2019,5,20,20.04,9.4,3.03,198.38,5.04,3.13
2019,5,21,19.98,7.26,2.55,250.31,9.24,1.82
2019,5,22,19.26,7.39,2.75,254.0,4.25,3.97
2019,5,23,21.0,8.24,1.7,158.81,5.67,2.53
2019,5,24,19.3,8.97,2.94,297.75,4.71,3.15
2019,5,25,20.28,8.36,3.1,284.19,8.56,1.98
2019,5,26,21.72,9.03,2.61,134.81,5.64,3.04
2019,5,27,20.59,8.91,2.75,129.31,1.79,2.33
2019,5,28,21.39,9.16,3.88,142.19,8.48,1.91
2019,5,29,22.26,9.22,2.68,236.31,8.02,2.3
2019,5,30,22.67,9.22,2.8,246.25,6.55,2.32
2019,5,31,21.68,9.34,1.98,258.0,2.75,2.64
2019,6,1,20.69,9.03,2.72,233.88,7.94,2.13
2019,6,2,21.06,10.13,1.94,188.5,3.9,3.02
2019,6,3,19.48,9.22,2.09,281.88,4.04,2.77
2019,6,4,19.76,8.61,2.15,237.5,4.75,2.82
2019,6,5,20.3,10.31,2.33,137.19,2.95,3.26
2019,6,6,22.37,10.62,1.54,175.06,7.59,2.17
2019,6,7,24.96,10.68,1.9,256.12,9.6,1.55
2019,6,8,28.04,10.19,2.27,321.38,9.39,1.62
2019,6,9,27.16,11.41,3.2,179.38,8.45,1.86
2019,6,10,25.63,11.29,2.4,61.62,5.8,2.58
2019,6,11,24.87,10.99,1.88,259.19,5.89,2.8
2019,6,12,24.9,11.66,2.16,195.44,6.27,3.01
2019,6,13,27.39,10.99,1.79,261.75,9.14,1.77
2019,6,14,28.9,10.99,1.71,162.81,7.43,2.07
2019,6,15,28.12,11.29,2.41,145.06,8.2,1.93
2019,6,16,27.44,11.9,1.02,155.06,5.61,2.79
2019,6,17,27.08,11.23,1.83,185.5,3.65,3.09
2019,6,18,26.19,11.35,2.02,264.44,5.36,2.96
2019,6,19,24.15,12.57,1.32,141.81,4.09,3.41
2019,6,20,26.04,11.84,1.37,298.56,5.21,2.65
2019,6,21,27.59,10.99,1.84,249.81,9.19,1.71
2019,6,22,28.49,10.68,1.95,196.06,8.82,1.76
2019,6,23,29.04,11.47,2.88,151.25,3.37,3.53
2019,6,24,27.4,11.78,2.16,109.31,4.57,3.04
2019,6,25,27.93,11.84,2.97,129.62,5.53,2.67
2019,6,26,27.52,12.82,3.86,45.44,3.06,2.98
2019,6,27,27.91,12.08,2.72,111.56,9.58,1.59
2019,6,28,28.62,12.08,3.16,287.81,8.7,1.89
2019,6,29,26.38,11.47,2.31,127.31,9.16,1.6
2019,6,30,25.95,9.7,2.07,88.81,8.42,2.19
2019,7,1,27.04,9.64,2.13,98.88,10.3,1.26
2019,7,2,28.19,9.09,2.73,114.56,10.05,1.38
2019,7,3,30.36,8.48,2.15,112.62,10.45,1.2
2019,7,4,29.67,9.16,1.97,151.5,9.02,1.42
2019,7,5,28.27,10.99,2.66,141.12,7.61,2.09
2019,7,6,28.9,10.38,2.08,234.0,10.22,1.31
2019,7,7,28.94,10.68,2.59,146.25,10.46,1.2
2019,7,8,30.26,11.41,2.16,206.5,8.34,1.93
2019,7,9,29.45,12.39,3.01,153.94,6.69,2.58
2019,7,10,27.28,13.43,2.14,226.38,4.57,2.84
2019,7,11,21.72,9.4,2.97,142.81,7.91,2.09
2019,7,12,23.75,8.85,1.9,219.56,7.37,2.2
2019,7,13,23.76,10.8,2.92,172.94,6.72,2.21
2019,7,14,22.24,11.41,3.09,163.81,3.93,3.18
2019,7,15,22.88,10.01,2.59,172.81,5.94,2.89
2019,7,16,20.48,11.9,3.07,109.12,0.64,1.07
2019,7,17,23.53,10.56,2.05,197.81,6.9,2.07
2019,7,18,25.12,10.25,1.79,193.62,9.36,1.54
2019,7,19,25.33,11.29,1.97,140.69,6.41,2.25
2019,7,20,25.89,10.8,2.07,145.0,8.66,1.74
2019,7,21,26.89,11.05,1.85,136.62,9.33,1.56
2019,7,22,27.97,11.84,1.66,120.5,9.22,1.48
2019,7,23,28.44,12.39,1.92,168.06,6.77,2.26
2019,7,24,26.8,11.35,3.05,234.31,5.96,2.61
2019,7,25,26.4,11.41,1.73,127.0,6.61,2.58
2019,7,26,27.21,11.23,1.98,162.19,8.3,1.86
2019,7,27,27.74,11.23,2.19,148.12,8.26,1.69
2019,7,28,27.17,11.35,3.94,136.06,8.93,1.48
2019,7,29,27.83,11.54,2.24,231.56,6.4,2.11
2019,7,30,28.06,11.84,1.71,259.19,5.3,2.54
2019,7,31,28.9,12.21,1.98,266.75,7.53,1.91
2019,8,1,30.87,12.15,1.76,282.44,7.68,1.97
2019,8,2,29.31,13.24,2.85,132.38,8.57,1.53
2019,8,3,29.27,13.24,2.39,149.5,7.17,2.09
2019,8,4,27.69,9.58,4.34,275.31,9.47,1.32
2019,8,5,26.43,9.09,2.02,149.12,7.29,2.14
2019,8,6,26.46,9.58,1.47,154.31,9.18,1.43
2019,8,7,27.24,10.07,2.27,124.0,10.12,0.99
2019,8,8,28.26,10.99,2.14,137.75,9.33,1.33
2019,8,9,30.1,11.41,1.61,97.94,3.86,3.1
2019,8,10,30.99,10.56,1.87,122.25,8.83,1.37
2019,8,11,30.04,10.8,3.01,98.0,10.02,0.96
2019,8,12,29.39,8.42,3.66,86.94,10.56,0.87
2019,8,13,29.44,8.54,3.02,95.12,10.7,0.78
2019,8,14,28.19,10.56,2.95,144.19,10.08,0.89
2019,8,15,27.72,10.38,2.77,289.75,4.11,2.5
2019,8,16,26.39,10.19,2.07,266.25,5.78,2.4
2019,8,17,25.17,9.34,2.07,167.0,7.37,1.75
2019,8,18,25.2,9.89,1.75,126.25,8.2,1.59
2019,8,19,26.23,10.07,2.16,148.12,8.46,1.41
2019,8,20,26.44,9.64,2.52,118.38,9.35,1.12
2019,8,21,27.33,9.22,1.99,134.0,9.69,1.0
2019,8,22,29.51,9.64,2.23,147.81,7.53,1.81
2019,8,23,29.82,9.7,2.34,89.62,7.96,1.47
2019,8,24,29.62,10.5,2.88,102.12,7.23,1.83
2019,8,25,29.27,9.64,2.79,123.88,8.4,1.33
2019,8,26,29.47,9.34,3.65,79.62,8.46,1.33
2019,8,27,28.36,9.52,2.63,111.0,7.3,1.63
2019,8,28,28.04,8.3,2.62,94.88,8.71,1.24
2019,8,29,27.02,7.63,2.34,108.38,8.93,1.17
2019,8,30,26.82,8.73,2.06,118.81,8.47,1.23
2019,8,31,26.48,9.7,2.68,112.44,6.95,1.78
2019,9,1,25.98,8.24,1.74,118.56,8.58,1.31
2019,9,2,26.32,8.79,2.33,129.5,7.83,1.41
2019,9,3,26.29,8.42,2.45,125.19,7.12,1.45
2019,9,4,26.66,7.93,2.62,161.69,7.64,1.42
2019,9,5,26.06,10.13,2.52,114.31,5.47,1.97
2019,9,6,25.17,11.41,2.7,138.31,3.68,2.29
2019,9,7,24.37,10.8,2.3,154.38,2.84,2.71
2019,9,8,24.77,10.13,2.45,136.81,6.14,1.82
2019,9,9,24.1,10.07,3.1,135.81,2.98,2.9
2019,9,10,24.6,10.38,2.05,132.31,5.44,1.85
2019,9,11,24.56,9.58,2.27,132.62,4.55,2.2
2019,9,12,24.96,9.09,1.81,154.88,5.77,1.84
2019,9,13,24.6,7.08,4.3,119.81,8.14,1.15
2019,9,14,24.07,5.55,2.91,99.69,9.09,0.9
2019,9,15,23.78,7.45,2.5,98.38,7.35,1.29
2019,9,16,23.73,9.58,1.74,184.44,8.07,1.11
2019,9,17,24.18,9.83,1.96,208.56,9.35,0.73
2019,9,18,25.01,10.19,1.73,157.56,8.31,0.98
2019,9,19,23.07,9.16,2.38,112.5,3.44,2.15
2019,9,20,18.93,8.3,2.84,192.06,2.4,2.26
2019,9,21,18.24,6.47,2.1,112.69,5.73,1.67
2019,9,22,18.58,7.39,2.45,139.19,7.26,1.24
2019,9,23,20.29,9.46,2.41,160.19,2.56,2.48
2019,9,24,19.58,11.78,2.34,100.0,1.02,1.61
2019,9,25,19.76,10.99,2.35,182.5,5.89,1.69
2019,9,26,21.19,11.66,1.69,182.94,3.85,2.08
2019,9,27,21.14,9.46,2.91,291.25,8.09,0.92
2019,9,28,20.94,10.01,1.74,158.5,8.35,0.79
2019,9,29,21.51,10.68,1.75,177.81,8.57,0.72
2019,9,30,22.08,10.74,1.45,175.12,8.59,0.75
2019,10,1,22.83,10.13,2.89,195.69,7.23,1.04
2019,10,2,21.87,11.05,2.79,124.25,7.44,1.04
2019,10,3,21.02,12.02,2.46,161.25,1.59,1.71
2019,10,4,19.14,10.68,2.98,201.0,1.26,1.36
2019,10,5,16.56,7.26,3.46,274.81,5.1,1.84
2019,10,6,18.18,7.32,2.38,247.12,8.0,0.79
2019,10,7,15.07,8.73,4.22,64.5,0.8,0.98
2019,10,8,14.9,7.69,3.77,81.88,0.82,1.45
2019,10,9,16.2,8.61,2.21,145.56,5.06,1.6
2019,10,10,18.33,10.31,1.55,147.88,2.86,2.04
2019,10,11,19.45,10.62,2.41,151.94,4.47,1.55
2019,10,12,18.94,9.4,2.21,119.25,3.13,1.63
2019,10,13,19.45,9.77,1.55,102.38,7.17,0.92
2019,10,14,19.21,9.64,1.68,90.0,8.2,0.67
